61,Bartier Cardi,Cardi B,2018.0," Bardi in a 'Rari, diamonds all over my body (30, you a fool for this one) Shinin' all over my body Bardi, put that lil' bitch on molly, Bardi! Bitch on molly (Cheeze) 21, diamonds all over my body Fucked that bitch on molly (KSR) Ask him if I'm 'bout it   Your bitch wanna party with Cardi Cartier Bardi in a 'Rari (Skrrt, skrrt; 21) Diamonds all over my body (Cardi) Shinin' all over my body (My body) Cardi got your bitch on molly Bitch, you ain't gang, you lame Bentley truck lane to lane, blow out the brain (21) I go insane, insane I drop a check on the chain, fuck up a check in the Flame   Cardi took your man, you upset, uh Cardi got rich, they upset, yeah (From what?) Cardi put the pussy on Offset (Say what?) Cartier, Cardi B brain on Offset (21) Cardi took your man, you upset, uh Cardi got rich, they upset, yeah (21) Cardi put the pussy on Offset (Cardi) Cartier, Cardi B brain on Offset (Who's Cardi?) You might also like Who get this motherfucker started? Cardi! Who took your bitch out to party? Cardi! I took your bitch and departed Cardi! Who that be fly as a Martian? Cardi! Who that on fleek in the cut? Cardi! Who got the bricks in the truck? Cardi! Them diamonds gon' hit like a bitch on a bitchy-ass bitch Bitch, you a wannabe Cardi! Red bottom MJ, moonwalk on a bitch Moonwalkin' through your clique I'm moonwalkin' in the 6 .50 with the kick, moonrocks in this bitch I'm from the motherfuckin' Bronx (Bronx) I keep the pump in the trunk (Trunk) Bitch, if you bad then jump (Jump) Might leave your bitch in a slump (Your back)   Your bitch wanna party with Cardi Cartier Bardi in a 'Rari (Skrrt, skrrt; 21) Diamonds all over my body (Cardi) Shinin' all over my body (My body) Cardi got your bitch on molly Bitch, you ain't gang, you lame Bentley truck lane to lane, blow out the brain (21) I go insane, insane I drop a check on the chain, fuck up a check in the Flame  Cardi took your man, you upset, uh Cardi got rich, they upset, yeah (From what?) Cardi put the pussy on Offset (Say what?) Cartier, Cardi B brain on Offset (21) Cardi took your man, you upset, uh Cardi got rich, they upset, yeah (21) Cardi put the pussy on Offset (Cardi) Cartier, Cardi B brain on Offset   Your bitch wanna party with a Savage (21) Saint Laurent Savage in an Aston (Yeah) High end cars and fashion (21) I don't eat pussy, I'm fastin' (On God) I'm a Blood, my brother Crippin' Bitch, I'm drippin', ho, you trippin' Told the waitress, I ain't tippin' I like hot sauce on my chicken (On God) I pulled the rubber off and I put hot sauce on her titties (21) I'm in a Bentley truck, she keep on suckin' like it's tinted (21) All these VVSs, nigga, my sperm worth millions (On God) The bitch so bad, I popped a molly 'fore I hit it (21, 21)   Your bitch wanna party with Cardi Cartier Bardi in a 'Rari (Skrrt, skrrt; 21) Diamonds all over my body (Cardi) Shinin' all over my body (My body) Cardi got your bitch on molly Bitch, you ain't gang, you lame Bentley truck lane to lane, blow out the brain (21) I go insane, insane I drop a check on the chain, fuck up a check in the Flame  Cardi took your man, you upset, uh Cardi got rich, they upset, yeah (From what?) Cardi put the pussy on Offset (Say what?) Cartier, Cardi B brain on Offset (21) Cardi took your man, you upset, uh Cardi got rich, they upset, yeah (21) Cardi put the pussy on Offset (Cardi) Cartier, Cardi B brain on Offset (Who's Cardi?)   Step in this bitch in Givenchy (Cash) Fuck up a check in Givenchy (Cash) Boss out the coupe and them inches I fuck up a bag at the Fendi, I fuck up a bag in a minute Who you know drip like this? Who you know built like this? I'm poppin' shit like a dude Pull up to pop at your crew, brrrt, poppin' at you (Woo) They say you basic, I flooded the Rollie with diamonds I flooded the Patek and bracelet I got your bitch and she naked Ice on the cake when I bake it I'm switchin' lanes in the Range Swap out the dick for the brain Swap out your bitch for your main Swap out the trap for the fame Ice on them Cardi B Cartier frames, bitch   Your bitch wanna party with Cardi Cartier Bardi in a 'Rari (Skrrt, skrrt; 21) Diamonds all over my body (Cardi) Shinin' all over my body (My body) Cardi got your bitch on molly Bitch, you ain't gang, you lame Bentley truck lane to lane, blow out the brain (21) I go insane, insane I drop a check on the chain, fuck up a check in the Flame   Cardi took your man, you upset, uh Cardi got rich, they upset, yeah (From what?) Cardi put the pussy on Offset (Say what?) Cartier, Cardi B brain on Offset (21) Cardi took your man, you upset, uh Cardi got rich, they upset, yeah (21) Cardi put the pussy on Offset (Cardi) Cartier, Cardi B brain on Offset (Who's Cardi?)"
62,God Is a Woman,Ariana Grande,2018.0," You, you love it how I move you You love it how I touch you, my one When all is said and done You'll believe God is a woman And I, I feel it after midnight A feelin' that you can't fight, my one It lingers when we're done You'll believe God is a woman   I don't wanna waste no time, yeah You ain't got a one-track mind, yeah Have it any way you like, yeah And I can tell that you know I know how I want it Ain't nobody else can relate Boy, I like that you ain't afraid Baby, lay me down and let's pray I'm tellin' you the way I like it, how I want it   (Yeah) And I can be all the things you told me not to be (Yeah) When you try to come for me, I keep on flourishing (Yeah) And he see the universe when I'm the company It's all in me You might also like You, you love it how I move you You love it how I touch you, my one When all is said and done You'll believe God is a woman And I, I feel it after midnight A feelin' that you can't fight, my one It lingers when we're done You'll believe God is a woman   (Yeah) I tell you all the things you should know So baby, take my hands, save your soul We can make it last, take it slow, hmm And I can tell that you know I know how I want it, yeah But you're different from the rest And boy, if you confess, you might get blessed See if you deserve what comes next I'm tellin' you the way I like it, how I want it   (Yeah) And I can be all the things you told me not to be (Yeah) When you try to come for me, I keep on flourishing (Yeah) And he see the universe when I'm the company It's all in me  You, you love it how I move you You love it how I touch you, my one When all is said and done You'll believe God is a woman And I, I feel it after midnight A feelin' that you can't fight, my one It lingers when we're done You'll believe God is a woman   Yeah, yeah (God is a woman) Yeah, yeah (God is a woman, yeah) My one (One) When all is said and done You'll believe God is a woman You'll believe God (God is a woman) Oh, yeah (God is a woman, yeah) (One) It lingers when we're done You'll believe God is a woman"
63,Big Bank,YG,2018.0," My bitch drive an all-white Range Couldn't hit it if you niggas had aim Lames can't call and you a lame You had it then you lost it, Hall of Shame I can buy a Bentley, don't talk to me For a show 150, don't talk to me You ain't never helped your mans, don't talk to me You just follow all the trends, don't talk to me Ayy, I set the bar, I'm the fuckin' bar Look in the sky, I'm a fuckin' star I don't fall in love 'cause I be lovin' hard Do everything like my shirt, extra large I don't care, I'll crash a Ghost Got two cribs in two states, I be doing the most I got white-folks money that I won't blow And if you ask why, 'cause the white folks don't   Big bank take lil' bank, bank Big bank take lil' bank, bank Type of money you gon' need a safe Type of money you gon' need a bank From the hood, it's type of money make you stay awake Type of money, she gon' let you put it in her face Big bank take lil' bank, bank (Yahhhhh) Big bank take lil' bank, bank See YG LiveGet tickets as low as $215You might also like Everything proper, no propaganda Tropicana Goyard bandana Big sack, a lotta hoes like Santa Threw a birthday party in a Phantom Big shit like a dinosaur did it And you know Tity shinin' like acrylic Yeah I sold dope and had cornrows I can you see niggas hatin' with the door closed Now I'm lookin' for a glove with the sparkle on it And my CBD got chocolate on it Big bank take small-ass shit Bank account on some tall-ass shit Attitude on some ""Fuck you too"" Bankroll on ""What it do, boo?"" Meet me at the room, let's vibe And if I ain't did it yet, I'll try   Big bank take lil' bank, bank Big bank take lil' bank, bank Type of money you gon' need a safe Type of money you gon' need a bank From the hood, it's type of money make you stay awake Type of money she gon' let you put it in her face Big bank take lil' bank, bank Big bank take lil' bank, bank  She said, ""Whatchu' gon do if I leave?"" I said, ""Bitch, I'ma do me"" B.I.G., bitch everything zoomed in (Zoom) Big bag on me lookin' like I'm movin' in (God) Got my foot in the door and we still here (Here) I'm a first generation millionaire (Here) I broke the curse in my family not having shit I'm passionate like girls that's after more than just cash and dick Feed me to the wolves, now I lead the pack and shit You boys all cap, I'm more Colin Kaepernick I'm rare as affordable health care (Oh God) Or going to wealth from welfare (Goddamn) I turn my W's to M's, yeah, I flip those I might buy her red bottoms with the crypto Three coins, that'll pay ya whole semester (Swerve, swerve) But you gotta ride it better than a Tesla   Big bank take lil' bank, bank (Lil' bitch) Big bank take lil' bank, bank Type of money you gon' need a safe Type of money you gon' need a bank From the hood, it's type of money make you stay awake Type of money she gon' let you put it in her face Big bank take lil' bank, bank Big bank take lil' bank, bank  Uh-oh! Back again Back to back, Maybach, stack the M’s Told em' I met Slim Shady, bagged a Em Once he go black, he'll be back again Tell them hoes that it's crunch time, abdomen Yes, I cop mad Chanel and mad Given' She did it again, imagine them 'Bout to make these bum bitches mad again Uh-oh! Back to them I lead the pack so my back's to them Yup, the queen's back, what's happenin'? Re-run, 'bout to make these bitches rap again Uh, diamond chains on my ankle Young Money in the cut like a shank, though Tell T.I.P. rubber bands in my bankroll Show my ass like a stank ho   Big bank take lil' bank Big bank take lil' bank Type of money you gon' need a safe Type of money you gon' need a bank From the hood, it's type of money make you stay awake Type of money she gon' let you put it in her face Big bank take lil' bank, bank Big bank take lil' bank, bank"
64,Sorry Not Sorry,Demi Lovato,2018.0," (Payback is a bad bitch and, baby, I'm the baddest) (Go)   Now I'm out here lookin' like revenge Feelin' like a ten, the best I've ever been And, yeah, I know how bad it must hurt to see me like this But it gets worse (Wait a minute) Now you're out here lookin' like regret Ain't too proud to beg, second chance you'll never get And, yeah, I know how bad it must hurt to see me like this But it gets worse (Wait a minute)   Now, payback is a bad bitch and baby, I'm the baddest You fuckin' with a savage, can't have this, can't have this (Ah) And it'd be nice of me to take it easy on ya, but nah   Baby, I'm sorry (I'm not sorry) Baby, I'm sorry (I'm not sorry) Bein' so bad got me feelin' so good Showin' you up like I knew that I would Baby, I'm sorry (I'm not sorry) Baby, I'm sorry (I'm not sorry) Feelin' inspired 'cause the tables have turned Yeah, I'm on fire and I know that it burns You might also like Baby, fineness is the way to kill Tell me how it feel, bet it's such a bitter pill And, yeah, I know you thought you had bigger, better things Bet right now this stings (Wait a minute) 'Cause the grass is greener under me Bright as Technicolor, I can tell that you can see And, yeah, I know how bad it must hurt to see me like this But it gets worse (Wait a minute)   Now, payback is a bad bitch and baby, I'm the baddest You fuckin' with a savage, can't have this, can't have this (Ah) And it'd be nice of me to take it easy on ya, but nah   Baby, I'm sorry (I'm not sorry) Baby, I'm sorry (I'm not sorry) Bein' so bad got me feelin' so good Showin' you up like I knew that I would Baby, I'm sorry (I'm not sorry) Baby, I'm sorry (I'm not sorry) Feelin' inspired 'cause the tables have turned Yeah, I'm on fire and I know that it burns   Talk that talk, baby Better walk, better walk that walk, baby If you talk, if you talk that talk, baby Better walk, better walk that walk, baby, ah, yeah Talk that talk, baby Better walk, better walk that walk, baby If you talk, if you talk that talk, baby Better walk, better walk that walk, baby (Oh, yeah, yeah)  Baby, I'm sorry (I'm not sorry) Baby, I'm sorry (I'm not sorry) Bein' so bad got me feelin' so good Showin' you up like I knew that I would Baby, I'm sorry (I'm not sorry) Baby, I'm sorry (I'm not sorry, sorry) Feelin' inspired 'cause the tables have turned (Have turned) Yeah, I'm on fire and I know that it burns (So sorry, not sorry, not sorry)   (Payback is a bad bitch and, baby, I'm the baddest)"
65,How Long,Charlie Puth,2018.0," Alright Whoa, oh, yeah   I'll admit, I was wrong, what else can I say, girl? Can't you blame my head and not my heart? I was drunk, I was gone, that don't make it right, but Promise there were no feelings involved, no   She said, ""Boy, tell me honestly Was it real or just for show?"" Yeah She said, ""Save your apologies” Baby, I just gotta know   How long has this been goin' on? You've been creepin' 'round on me While you're callin' me ""baby"" How long has this been goin' on? You've been actin' so shady (Shady) I've been feelin' it lately, baby   Ooh-ooh (Yeah) Ooh-ooh (Encore) Ooh-ooh, ooh You might also like I'll admit (I'll admit), it's my fault (My fault) But you gotta believe me When I say it only happened once, mmm I try (I try), and I try (I try), but you'll never see that You're the only one I wanna love, oh, yeah   She said ""Boy, tell me honestly (Honestly, yeah) Was it real or just for show?"" Yeah (Is it just for show?) She said, ""Save your apologies"" (Apologies, yeah) Baby, I just gotta know   How long has this been goin' on? You've been creepin' 'round on me (On me) While you're callin' me ""Baby"" (Baby) How long has this been goin' on? You've been actin' so shady (Shady) I've been feelin' it lately, baby (Baby)   Ooh-ooh (Yeah) Ooh-ooh (Encore) Ooh-ooh, ooh How long has it been goin' on, baby? Ooh-ooh (Woo) Ooh-ooh, you gotta go tell me now Ooh-ooh, ooh  She said, ""Boy, tell me honestly (Ooh) Was it real or just for show?"" Yeah (Ooh) She said, ""Save your apologies"" (Ah) Baby, I just gotta know   How long has this been goin' on? (On, on) You've been creepin' 'round on me (On me) While you're callin' me ""Baby"" (Baby) How long has this been goin' on? You've been actin' so shady (Shady) I've been feelin' it lately, baby   (Ooh-ooh, yeah) How long has this been goin' on? (Ooh, uh-uh) You've been creepin' 'round on me (Yeah) (Ooh-ooh-oh) How long has it been goin' on, baby? Oh (Ooh-ooh) How long has this been goin' on? (Ooh, uh-uh) (You gotta go tell me now) (Ooh-ooh-oh) You've been actin' so shady (Shady) I've been feelin' it lately, baby"
66,Lights Down Low,Max,2018.0," Heaven only knows where you've been But I don't really need to know I know where you're gonna go On my heart, where you're resting your head And you just look so beautiful It's like you were an angel   Can I stop the flow of time? Can I swim in your divine? Cause I don't think I'd ever leave this place   Oh, turn the lights, turn the lights down low Yeah, now I'm feeling you breathing slow 'Cause, baby, we're just reckless kids Trying to find an island in the flood Oh, turn the lights, turn the lights down low, oh   Under heavy skies in the rain You're dancing in your bare feet Just like we're in a movie Grab my hand and we're chasing the train Catch you looking back at me Running through a cloud of steam See MAX LiveGet tickets as low as $294You might also like Can I stop the flow of time? Can I swim in your divine? Cause I don't think I'd ever leave this place   Oh, turn the lights, turn the lights down low Yeah, now I'm feeling you breathing slow, oh 'Cause, baby, we're just reckless kids Trying to find an island in the flood Oh, turn the lights, turn the lights down low (low, low, low)   Oh-oh-oh-ohh (Turn the lights down low) Oh-oh-oh-ohh (low, low, low, low)   And I will give you everything baby But can you feel this energy? Take it You can have the best of me baby now And I will give you anything Can you feel this energy? Take it You can have the best of me baby now   Oh, turn the lights turn the lights down low Yeah, now I'm feeling you breathing slow, oh  Oh, turn the lights, turn the lights down low (Turn the lights down low) Yeah, now I'm feeling you breathing slow (low, low, low) 'Cause, baby, we're just reckless kids Trying to find an island in the flood Oh, turn the lights, turn the lights down low, oh   Oh-oh-oh-ohh (Turn the lights down low) Oh-oh-oh-ohh Oh-oh-oh-ohh Oh-oh-oh-ohh"
67,Young Dumb & Broke,Khalid,2018.0," So you're still thinking of me Just like I know you should I can not give you everything, you know I wish I could I'm so high at the moment I'm so caught up in this Yeah, we're just young, dumb and broke But we still got love to give   While we're young dumb Young, young, dumb and broke Young, dumb Young, young, dumb and broke Young, dumb Young, young, dumb and broke Young, dumb, broke high school kids Yadadadadadadada Yadadadadadada Yadadadadadadada Young, dumb, broke high school kids   We have so much in common We argue all the time You always say I'm wrong I'm pretty sure I'm right What's fun about commitment? When we have our life to live Yeah, we're just young dumb and broke But we still got love to give You might also like While we're young, dumb Young, young, dumb and broke Young, dumb Young, young, dumb and broke Young, dumb Young, young, dumb and broke Young, dumb, broke high school kids Yadadadadadadada Yadadadadadada Yadadadadadadada Young, dumb, broke high school kids   Jump and we think, ""Leave it all in the game of love, love"" Run into sin, do it all in the name of fun, fun Woah-oa-oa I'm so high at the moment I'm so caught up in this Yeah, we're just young, dumb and broke But we still got love to give   While we're young, dumb Young, young, dumb and broke Young, dumb Young, young, dumb and broke Young, dumb Young, young, dumb and broke Young, dumb, broke high school kids Yadadadadadadada Yadadadadadada Yadadadadadadada Young, dumb, broke high school kids Yadadadadadadada Yadadadadadada Yadadadadadadada Young dumb broke high school kids"
68,One Kiss,Calvin Harris and Dua Lipa,2018.0," One kiss is all it takes Fallin' in love with me Possibilities I look like all you need   Let me take the night, I love real easy And I know that you'll still wanna see me On the Sunday morning, music real loud Let me love you while the moon is still out   Something in you-ou-ou Lit up heaven in me-e-e The feeling won't let me slee-ee-eep 'Cause I'm lost in the way you move, the way you feel   One kiss is all it takes Fallin' in love with me Possibilities I look like all you need One kiss is all it takes Fallin' in love with me Possibilities I look like all you need You might also like One One, all I need One One, all I need   I just wanna feel your skin on mine Feel your eyes do the exploring Passion in the message when you smile Take my time   Something in you-ou-ou Lit up heaven in me-e-e The feeling won't let me slee-ee-eep 'Cause I'm lost in the way you move, the way you feel   One kiss is all it takes Fallin' in love with me Possibilities I look like all you need One kiss is all it takes Fallin' in love with me Possibilities I look like all you need  One One, all I need One One, all I need   See a wonderland in your eyes Might need your company tonight   Something in you-ou-ou Lit up heaven in me-e-e The feeling won't let me slee-ee-eep 'Cause I'm lost in the way you move, the way you feel   One kiss is all it takes Fallin' in love with me Possibilities I look like all you need One kiss is all it takes Fallin' in love with me Possibilities I look like all you need  One One, all I need One One, all I need"
69,Natural,Imagine Dragons,2018.0," Will you hold the line When every one of them has given up and given in? Tell me In this house of mine Nothing ever comes without a consequence or cost, tell me Will the stars align? Will Heaven step in? Will it save us from our sin? Will it? 'Cause this house of mine stands strong   That's the price you pay Leave behind your heart and cast away Just another product of today Rather be the hunter than the prey And you're standing on the edge, face up 'cause you're a   Natural A beating heart of stone You gotta be so cold To make it in this world Yeah, you're a natural Living your life cutthroat You gotta be so cold Yeah, you're a natural See Imagine Dragons LiveGet tickets as low as $14You might also like Will somebody Let me see the light within the dark trees shadowing? What's happenin'? Lookin' through the glass, find the wrong within the past knowin' Oh, we are the youth Cut until it bleeds inside a world without the peace, facing A bit of the truth, the truth   That's the price you pay Leave behind your heart and cast away Just another product of today Rather be the hunter than the prey And you're standing on the edge, face up 'cause you're a   Natural A beating heart of stone You gotta be so cold To make it in this world Yeah, you're a natural Living your life cutthroat You gotta be so cold Yeah, you're a natural  Deep inside me, I'm fading to black, I'm fading Took an oath by the blood of my hand, won't break it I can taste it, the end is upon us, I swear I'm gonna make it I'm gonna make it   Natural A beating heart of stone You gotta be so cold To make it in this world Yeah, you're a natural Living your life cutthroat You gotta be so cold Yeah, you're a natural   Natural Yeah, you're a natural"
70,You Make It Easy,Jason Aldean,2018.0," Like a rainy Sunday mornin' Makes me wanna stay in bed twisted up all day long You're my inspiration, girl You take me places, put the words right into these songs   Stealin' kisses under cover, babe See forever when I see your face And I swear God made you for me   You make it easy lovin' up on you Make it easy with every little thing you do You're my sunshine in the darkest days My better half, my savin' grace You make me who I wanna be You make it easy   You took all my rough around the edges Never let it ruffle up your feathers, angel Yeah, I'm down for life, you got me wrapped around your finger And I like it just in case you can't tell   You make it easy lovin' up on you Make it easy with every little thing you do You're my sunshine in the darkest days My better half, my savin' grace You make me who I wanna be You make it easy See Jason Aldean LiveGet tickets as low as $40You might also like Stealin' kisses under cover, babe See forever when I see your face And I swear God made you for me   You make it easy lovin' up on you Make it easy with every little thing you do You're my sunshine in the darkest days My better half, my savin' grace You make me who I wanna be You make it easy You make it easy"
71,Shape of You,Ed Sheeran,2018.0," A club isn't the best place to find a lover So the bar is where I go (Mm) Me and my friends at the table doin' shots Drinkin' fast and then we talk slow (Mm) And you come over and start up a conversation with just me And trust me, I'll give it a chance now (Mm) Take my hand, stop, put Van the Man on the jukebox And then we start to dance and now I'm singin' like   Girl, you know I want your love Your love was handmade for somebody like me Well, come on now, follow my lead I may be crazy, don't mind me Say, ""Boy, let's not talk too much"" Grab on my waist and put that body on me Well, come on now, follow my lead Come, come on now, follow my lead, mm   I'm in love with the shape of you We push and pull like a magnet do Although my heart is fallin' too I'm in love with your body And last night, you were in my room And now my bed sheets smell like you Every day, discoverin' somethin' brand new Well, I'm in love with your body See Ed Sheeran LiveGet tickets as low as $87You might also like Oh, I, oh, I, oh, I, oh, I Well, I'm in love with your body Oh, I, oh, I, oh, I, oh, I Well, I'm in love with your body Oh, I, oh, I, oh, I, oh, I Well, I'm in love with your body Every day, discoverin' somethin' brand new I'm in love with the shape of you   One week in, we let the story begin We're goin' out on our first date (Mm) You and me are thrifty, so go all-you-can-eat Fill up your bag and I fill up a plate (Mm) We talk for hours and hours about the sweet and the sour And how your family is doin' okay (Mm) And leave and get in a taxi, and kiss in the back seat Tell the driver make the radio play and I'm singin' like   Girl, you know I want your love Your love was handmade for somebody like me Well, come on now, follow my lead I may be crazy, don't mind me Say, ""Boy, let's not talk too much"" Grab on my waist and put that body on me Well, come on now, follow my lead Come, come on now, follow my lead, mm  I'm in love with the shape of you We push and pull like a magnet do Although my heart is fallin' too I'm in love with your body And last night, you were in my room And now my bed sheets smell like you Every day, discoverin' somethin' brand new Well, I'm in love with your body   Oh, I, oh, I, oh, I, oh, I Well, I'm in love with your body Oh, I, oh, I, oh, I, oh, I Well, I'm in love with your body Oh, I, oh, I, oh, I, oh, I Well, I'm in love with your body Every day, discoverin' somethin' brand new I'm in love with the shape of you   Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on Come on, be my baby, come on  I'm in love with the shape of you We push and pull like a magnet do Although my heart is fallin' too I'm in love with your body And last night, you were in my room And now my bed sheets smell like you Every day, discoverin' somethin' brand new Well, I'm in love with your body   Come on, be my baby, come on Come on, be my baby, come on I'm in love with your body Come on, be my baby, come on Come on, be my baby, come on I'm in love with your body Come on, be my baby, come on Come on, be my baby, come on I'm in love with your body Every day, discoverin' somethin' brand new I'm in love with the shape of you"
72,I Get the Bag,Gucci Mane,2018.0," Ha It's Gucci, it's Drop Top Wizop, whoo Yeah, ayy (Go)   You get the bag and fumble it I get the bag and flip it and tumble it (Yeah) Straight out the lot, three hundred cash (Cash) And the car came with a blunt in it (Yeah) Lil' mama a thot, and she got ass (Thot) And she gon' fuck up a bag (Yeah) Pull up to the spot, livin' too fast (Yeah) Droppin' the dope in the stash (Yeah) In Italy, got two foreign hoes, they DM me (Ooh, brr, ayy) Drop the top when it's cold (Drop-top) But you feel the heat (Skrrt, yeah, ayy) Be real with me Keep it 100, just be real with me (Ayy) Eat it up like it's a feast (Woah, eat it up) They say the dope on fleek (Yep)   Percocet pill on me (Percocet) Ice on my neck, baby, chill with me (Ice) Them niggas that post in the back don't say nothin' Them niggas will kill for me Back ends I count in my sleep, on fleek Hundred K spent on a Patek Phillippe (Phillippe) Bitch, I'm a dog, eat my treat (Hrr) Hop out the frog and leap (Leap) I put them bricks in the fender My bitch, she walk around like she Kris Jenner (Kris Jenner) I used to break in and enter Then Takeoff runnin' like the game of temple (Whew) It's simple, I play with her mental Mama said she saw me on Jimmy Kimmel (Mama) Count it up, 'cause I'm a money symbol Walkin' with the racks, I'm lookin' crippled (Money) Fuck on that bitch then I tip her (Tip her) A nickel for me to take pictures (Nickel) Not from L.A. but I clip her (Brr) Double my cup, pour a triple (Actavis) Fox on my body, no Vivica (Fox on my…) I'm not your average or typical (I'm not your…) Look at my wrist, and it's critical (Look at the…) Hold it up, droppin' the temperature (Droppin' the…) I get that bag on the regular (Bag) I got a bag on my cellular (Brr) Backin' up, baggin' up vegetables (Bag) Bag of them cookies, it's medical (Cookies) Cocaine, codeine, etcetera (White) Cocaine and lean, it's federal (White) I take off, landin' on Nebula As of now twenty M's on my schedule (Takeoff) See Gucci Mane LiveGet tickets as low as $170You might also like You get the bag and fumble it I get the bag and flip it and tumble it (Yeah) Straight out the lot, three hundred cash (Cash) And the car came with a blunt in it (Yeah) Lil' mama a thot, and she got ass (Thot) And she gon' fuck up a bag (Yeah) Pull up to the spot, livin' too fast (Yeah) Droppin' the dope in the stash (Yeah) In Italy, got two foreign hoes, they DM me (Ooh, brr, ayy) Drop the top when it's cold (Drop-top) But you feel the heat (Skrrt, yeah, ayy) Be real with me Keep it 100, just be real with me (It's Gucci, ayy) Eat it up like it's a feast (Hah, woah, eat it up) They say the dope on fleek (Yep)   I know that these niggas gettin' sick of me (Eww-ah) These chains on my neck cost a mil' a piece (Um) I don't even like to freestyle for free I put in the key and I ride the beat I won't even come out the house for free I pay a nigga to drive for me (Huh?) JAY-Z couldn't even co-sign for me I do what I want 'cause I'm signed to me (Damn) I get the, I get the, I get the bag They get the bag, have to cut it in half (Wop) Stop the comparin', y'all makin' me laugh Need the rehab, I'm addicted to cash Convertible Wop, convertible top My dope got a vertical, look at it hop Skrrt, skrrt, skrrt, and it jump out the pot (Pot) Came out of jail and went straight to the top Take it easy, baby, middle of summer, I'm freezin', baby (Burr) Don't leave me, baby Just drop to your knees and please me, baby (Go) I'm fascinated, two bitches so fine that I masturbated (Ha) Congratulations, she brain me so good that I graduated (Wow) They had to hate it I don't fuck with them niggas, they plastic, baby (Heh) A trapper, baby, I rap but I own all my masters, baby It's tragic, baby, I pull up and fuck up the traffic, baby (Ha) A savage, baby I'm killin' these niggas, closed casket, baby (Wop)  You get the bag and fumble it I get the bag and flip it and tumble it (Yeah) Straight out the lot, 300 cash (Cash) And the car came with a blunt in it (Yeah) Lil' mama a thot, and she got ass (Thot) And she gon' fuck up a bag (Yeah) Pull up to the spot, livin' too fast (Yeah) Droppin' the dope in the stash (Yah) In Italy, got two foreign hoes, they DM me (Ooh, brr, ayy) Drop the top when it's cold (drop top) But you feel the heat (Skrrt, yah, ayy) Be real with me Keep it 100, just be real with me (Ayy) Eat it up like it's a feast (Woah, eat it up) They say the dope on fleek (Yep)"
